0.317832, 0.000107, 0.006530, 0.012562 
0.320758, 0.001193, 0.006680, 0.011724 
0.323718, 0.002586, 0.007442, 0.012259 
0.326642, 0.004436, 0.008204, 0.012184 
0.329601, 0.005370, 0.008660, 0.013330 
0.332518, 0.005083, 0.009574, 0.013255 
0.335473, 0.005101, 0.008656, 0.013180 
0.338393, 0.005424, 0.008807, 0.011731 
0.341343, 0.005442, 0.008348, 0.012419 
0.344260, 0.005613, 0.007124, 0.012038 
0.347205, 0.005631, 0.005291, 0.011200 
0.350127, 0.005039, 0.004373, 0.009903 
0.353086, 0.006431, 0.005898, 0.010286 
0.356016, 0.006602, 0.006201, 0.010516 
0.358969, 0.007078, 0.006352, 0.010441 
0.361899, 0.007859, 0.005740, 0.010823 
0.364854, 0.009251, 0.006654, 0.011206 
0.367782, 0.009728, 0.006958, 0.011742 
0.370734, 0.007914, 0.007719, 0.012735 
0.373661, 0.009306, 0.007107, 0.013271 
0.376615, 0.009324, 0.005426, 0.012432 
0.379530, 0.010716, 0.004050, 0.012968 
0.382482, 0.009971, 0.004354, 0.011518 
0.385402, 0.008768, 0.004352, 0.011138 
0.388350, 0.009702, 0.003739, 0.011368 
0.391266, 0.009262, 0.003280, 0.012972 
0.394215, 0.008669, 0.004499, 0.013965 
0.397144, 0.008382, 0.003276, 0.014196 
0.400104, 0.008247, 0.003885, 0.013815 
0.403028, 0.007502, 0.004189, 0.013587 
0.405983, 0.007673, 0.003729, 0.013512 
0.408914, 0.006928, 0.003269, 0.014047 
0.411869, 0.006946, 0.003573, 0.013820 
0.414793, 0.006506, 0.003723, 0.012981 
0.417752, 0.007440, 0.003264, 0.013058 
0.420674, 0.006237, 0.003262, 0.011609 
0.423630, 0.006408, 0.004176, 0.011839 
0.426553, 0.005815, 0.004327, 0.011764 
0.429507, 0.005528, 0.005852, 0.011383 
0.432433, 0.005699, 0.005850, 0.011003 
0.435379, 0.004953, 0.005543, 0.011996 
0.438307, 0.005430, 0.005542, 0.011463 
0.441248, 0.004837, 0.005845, 0.011693 
0.444179, 0.004092, 0.006149, 0.012381 
0.447112, 0.003347, 0.005078, 0.011848 
0.450059, 0.002601, 0.006451, 0.011926 
0.453008, 0.001703, 0.006907, 0.012766 
0.455938, 0.002638, 0.007363, 0.014065 
0.458892, 0.000824, 0.007361, 0.014601 
0.461817, -0.000227, 0.008581, 0.014068 
0.464765, -0.000209, 0.009037, 0.013992 
0.467700, 0.000115, 0.010409, 0.013917 
0.470647, 0.000896, 0.011324, 0.013537 
0.473577, 0.001220, 0.010253, 0.013156 
0.476521, 0.002306, 0.010099, 0.014455 
0.479445, 0.001866, 0.011166, 0.014380 
0.482392, 0.002037, 0.010095, 0.014304 
0.485318, 0.001750, 0.010704, 0.014840 
0.488268, 0.000852, 0.010244, 0.014307 
0.491186, 0.001176, 0.011159, 0.015147 
0.494145, 0.000736, 0.011462, 0.015683 
0.497070, 0.000143, 0.012529, 0.015455 
0.500024, -0.000602, 0.012833, 0.014311 
0.502953, -0.000584, 0.013136, 0.014389 
0.505912, -0.000719, 0.013135, 0.014008 
0.508836, -0.001464, 0.013133, 0.013933 
0.511793, -0.000988, 0.014200, 0.014010 
0.514720, -0.000817, 0.014045, 0.014240 
0.517672, -0.000646, 0.014196, 0.014470 
